frame,x,y,z
154,30.008782479370133,3.097639034041181,0.10781060965341636
155,30.008945500148624,3.1176016843741983,0.1090256914581282
156,30.009110387095593,3.137564065689106,0.11024494260370268
157,30.009277147023777,3.1575261798703456,0.11146831414236483
158,30.00944578667074,3.1774880288330687,0.11269575710199568
159,30.00961631269875,3.197449614522802,0.11392722248644582
160,30.00978873169468,3.2174109389151098,0.11516266127584911
161,30.009963050169894,3.2373720040152554,0.11640202442693669
162,30.010139274560146,3.2573328118578644,0.11764526287335132
163,30.010317411225465,3.2772933645065856,0.1188923275259619
164,30.010497466450065,3.2972536640537515,0.12014316927317827
165,30.010679446442232,3.3172137126200374,0.12139773898126628
166,30.01086335733422,3.3371735123541213,0.12265598749466311
167,30.011049205182164,3.3571330654323424,0.12391786563629281
168,30.01123699596597,3.3770923740583587,0.12518332420788209
169,30.011426735589215,3.397051440462805,0.12645231399027637
170,30.011618429879064,3.41701026690295,0.12772478574375606
171,30.01181208458617,3.43696885566235,0.129000690208353
172,30.012007705384562,3.4569272090505083,0.13027997810416725
173,30.01220529787159,3.4768853294025264,0.131562600131684
174,30.012404867567795,3.496843219078761,0.13284850697209075
175,30.012606419916853,3.516800880464477,0.13413764928759464
176,30.01280996028546,3.5367583159695,0.13542997772174015
177,30.013015493963255,3.5567155280278717,0.13672544289972677
178,30.013223026162745,3.576672519097498,0.13802399542872706
179,30.013432562019204,3.5966292916598053,0.1393255858982049
180,30.0136441065906,3.616585848219387,0.14063016488023372
181,30.013857664857515,3.636542191303658,0.1419376829298153
182,30.01407324172305,3.6564983234625035,0.1432480905851983
183,30.01429084201277,3.676454247267927,0.14456133836819746
184,30.014510470474605,3.6964099653137032,0.1458773767845125
185,30.014732131778782,3.7163654802150226,0.14719615632404764
186,30.014955830517756,3.7363207946081425,0.1485176274612309
187,30.01518157120613,3.7562759111500337,0.14984174065533384
188,30.015409358280586,3.7762308325180287,0.15116844635079135
189,30.0156391960998,3.796185561409467,0.15249769497752164
190,30.015871088944404,3.8161401005413427,0.1538294369512463
191,30.01610504101689,3.836094452649951,0.15516362267381062
192,30.016341056441547,3.856048620490532,0.15650020253350405
193,30.01657913926441,3.876002606836918,0.15783912690538066
194,30.016819293453192,3.8959564144811774,0.15918034615157992
195,30.017061522897205,3.9159100462332574,0.16052381062164756
196,30.017305831407317,3.935863504920632,0.16186947065285645
197,30.01755222271589,3.955816793387941,0.1632172765705278
198,30.017800700476712,3.975769914496638,0.16456717868835227
199,30.018051268264955,3.9957228711246295,0.16591912730871144
200,30.018303929577105,4.015675666165919,0.16727307272299918
201,30.018558687830915,4.03562830253025,0.16862896521194326
202,30.018815546365346,4.055580783142746,0.16998675504592695
203,30.019074508440532,4.075533110943556,0.17134639248531086
204,30.019335577237708,4.09548528888749,0.17270782778075486
205,30.019598755859178,4.1154373199436645,0.17407101117353993
206,30.019864047328262,4.135389207095142,0.17543589289589037
207,30.02013145458925,4.1553409533385715,0.17680242317129582
208,30.020400980507354,4.175292561683828,0.17817055221483358
209,30.020672627868674,4.195244035153654,0.17954023023349083
210,30.020946399380147,4.215195376783296,0.18091140742648718
211,30.021222297669514,4.235146589620148,0.18228403398559695
212,30.02150032528528,4.255097676723387,0.18365806009547178
213,30.021780484696674,4.2750486411636155,0.18503343593396326
214,30.02206277829361,4.294999486022497,0.18641011167244548
215,30.02234720838666,4.314950214392395,0.18778803747613781
216,30.022633777207016,4.334900829376015,0.18916716350442764
217,30.022922486906463,4.354851334086037,0.1905474399111931
218,30.02321333955734,4.374801731644757,0.19192881684512605
219,30.023506337152522,4.394752025183725,0.19331124445005482
220,30.023801481605382,4.41470221784338,0.1946946728652672
221,30.024098774749774,4.43465231277269,0.19607905222583338
222,30.02439821834,4.454602313128788,0.19746433266292893
223,30.024699814050795,4.4745522220766105,0.19885046430415773
224,30.0250035634773,4.494502042788532,0.20023739727387507
225,30.025309468135035,4.514451778444003,0.20162508169351062
226,30.0256175294599,4.534401432229189,0.2030134676818915
227,30.025927748808137,4.5543510073366065,0.20440250535556528
228,30.026240127456322,4.5743005069647555,0.2057921448291231
229,30.026554666601353,4.5942499343177605,0.20718233621552268
230,30.02687136736043,4.614199292605005,0.20857302962641125
231,30.02719023077105,4.634148585040771,0.20996417517244875
232,30.02751125779099,4.65409781484387,0.21135572296363078
233,30.027834449298304,4.674046985237283,0.21274762310961157
234,30.028159806091306,4.693996099447796,0.21413982572002693
235,30.028487328888577,4.713945160705637,0.21553228090481727
236,30.028817018328947,4.733894172244111,0.21692493877455046
237,30.029148874971504,4.753843137299235,0.21831774944074478
238,30.02948289929558,4.773792059109378,0.21971066301619163
239,30.02981909170076,4.793740940914895,0.22110362961527852
240,30.03015745250687,4.813689785957761,0.22249659935431162
241,30.030497981954003,4.833638597481213,0.22388952235183862
242,30.03084068020249,4.853587378729379,0.22528234872897132
243,30.03118554733294,4.873536132946921,0.2266750286097082
244,30.031532583346213,4.893484863378668,0.22806751212125698
245,30.031881788163453,4.913433573269253,0.22945974939435707
246,30.03223316162609,4.9333822658627495,0.23085169056360197
247,30.032586703495838,4.9533309444023095,0.23224328576776157
248,30.03294241345473,4.973279612129797,0.23363448515010438
249,30.03330029110511,4.993228272285429,0.23502523885871968
250,30.033660335969667,5.013176928107409,0.23641549704683962
251,30.034022547491432,5.033125582831566,0.2378052098731612
252,30.03438692503381,5.053074239690991,0.23919432750216807
253,30.0347534678806,5.073022901915674,0.24058280010445238
254,30.035122175235998,5.092971572732142,0.2419705778570364
255,30.03549304622464,5.112920255363098,0.24335761094369424
256,30.035866079891615,5.132868953027054,0.24474384955527306
257,30.036241275202492,5.152817668937976,0.24612924389001464
258,30.036618631043346,5.172766406304916,0.2475137441538765
259,30.036998146220782,5.192715168331654,0.248897300560853
260,30.037379819461968,5.212663958216336,0.2502798633332963
261,30.03776364941467,5.2326127791511095,0.2516613827022373
262,30.038149634647276,5.252561634321768,0.2530418089077062
263,30.038537773648827,5.272510526907385,0.2544210921990533
264,30.038928064829058,5.292459460079957,0.25579918283526903
265,30.03932050651844,5.312408437004042,0.2571760310853046
266,30.0397150969682,5.332357460836399,0.2585515872283921
267,30.04011183435038,5.35230653472563,0.2599258015543642
268,30.040510716757858,5.372255661811815,0.2612986243639741
269,30.0409117422044,5.392204845226162,0.26267000596921536
270,30.041314908624706,5.41215408809064,0.26403989669364114
271,30.04172021387445,5.4321033935176235,0.2654082468726836
272,30.042127655730315,5.452052764609535,0.26677500685397304
273,30.042537231890066,5.4720022044584855,0.2681401269976569
274,30.042948939972575,5.491951716145916,0.26950355767671835
275,30.04336277751788,5.511901302742244,0.2708652492772951
276,30.043778741987243,5.531850967306501,0.27222515219899773
277,30.04419683076318,5.551800712885982,0.2735832168552278
278,30.044617041149547,5.5717505425158835,0.2749393936734959
279,30.04503937037157,5.591700459218951,0.27629363309573957
280,30.04546381557591,5.6116504660051225,0.27764588557864067
281,30.04589037383073,5.631600565871174,0.27899610159394295
282,30.046319042125738,5.651550761800362,0.28034423162876915
283,30.04674981737226,5.671501056762074,0.28169022618593786
284,30.047182696403297,5.691451453711472,0.2830340357842805
285,30.047617675973598,5.711401955589135,0.28437561095895747
286,30.048054752759707,5.731352565320715,0.28571490226177476
287,30.048493923360052,5.751303285816576,0.28705186026149976
288,30.048935184294987,5.771254119971446,0.2883864355441771
289,30.049378532006884,5.791205070664064,0.28971857871344436
290,30.049823962860195,5.81115614075683,0.29104824039084715
291,30.050271473141517,5.831107333095452,0.29237537121615437
292,30.050721059059676,5.851058650508598,0.29369992184767296
293,30.051172716745796,5.871010095807546,0.29502184296256234
294,30.051626442253376,5.890961671785831,0.2963410852571489
295,30.052082231558362,5.910913381218903,0.29765759944723985
296,30.05254008055924,5.930865226863772,0.2989713362684371
297,30.052999985077097,5.950817211458665,0.3002822464764507
298,30.053461940855716,5.970769337722675,0.301590280847412
299,30.053925943561655,5.990721608355419,0.3028953901781868
300,30.054391988784328,6.010674026036687,0.30419752528668764
301,30.054860072036092,6.0306265934261,0.3054966370121865
302,30.055330188752336,6.050579313162762,0.3067926762156266
303,30.055802334291563,6.07053218786492,0.3080855937799345
304,30.056276503935486,6.090485220129615,0.3093753406103312
305,30.05675269288911,6.110438412532343,0.3106618676346435
306,30.057230896280835,6.130391767626708,0.31194512580361494
307,30.05771110916254,6.150345287944087,0.31322506609121625
308,30.058193326509677,6.170298975993281,0.3145016394949556
309,30.05867754322138,6.1902528342601775,0.31577479703618855
310,30.059163754120537,6.210206865207413,0.31704448976042765
311,30.059651953953917,6.230161071274027,0.3183106687376518
312,30.060142137392248,6.250115454875131,0.319573285062615
313,30.06063429903033,6.270070018401565,0.32083228985515516
314,30.06112843338713,6.29002476421956,0.3220876342605023
315,30.061624534905885,6.309979694670405,0.3233392694495866
316,30.062122597954218,6.329934812070106,0.32458714661934573
317,30.062622616824232,6.349890118709054,0.32583121699303247
318,30.063124585732616,6.36984561685169,0.32707143182052134
319,30.06362849882077,6.38980130873617,0.32830774237861526
320,30.06413435015489,6.409757196574031,0.3295400999713517
321,30.064642133726107,6.4297132825498595,0.33076845593030857
322,30.06515184345057,6.449669568820959,0.3319927616149097
323,30.065663473169582,6.469626057517021,0.3332129684127298
324,30.06617701664971,6.489582750739792,0.3344290277397993
325,30.066692467582893,6.5095396505627425,0.3356408910409088
326,30.06720981958657,6.529496759030744,0.3368485097899126
327,30.067729066203782,6.549454078159735,0.338051835490033
328,30.068250200903314,6.569411609936395,0.3392508196741628
329,30.0687732170798,6.589369356317822,0.34044541390516864
330,30.069298108053854,6.6093273192312,0.341635569776193
331,30.069824867072178,6.629285500573481,0.34282123891095656
332,30.070353487307713,6.649243902211054,0.3440023729640596
333,30.07088396185974,6.669202525979427,0.3451789236212834
334,30.07141628375402,6.689161373682904,0.3463508425998908
335,30.07195044594292,6.709120447094258,0.34751808164892684
336,30.072486441305543,6.729079747954418,0.34868059254951866
337,30.073024262647852,6.749039277972143,0.34983832711517504
338,30.073563902702816,6.768999038823705,0.3509912371920855
339,30.074105354130523,6.7889590321525715,0.35213927465941924
340,30.074648609518338,6.808919259569086,0.35328239142962314
341,30.07519366138102,6.828879722650153,0.3544205394487198
342,30.07574050216087,6.848840422938922,0.355553670696605
343,30.07628912422785,6.868801361944473,0.35668173718734447
344,30.076839519879748,6.888762541141502,0.35780469096947076
345,30.07739168134231,6.908723961970008,0.3589224841262791
346,30.07794560076936,6.928685625834981,0.360035068776123
347,30.078501270242977,6.948647534106091,0.3611423970727098
348,30.079058681773613,6.968609688117379,0.362244421205395
349,30.079617827300247,6.988572089166944,0.36334109339947696
350,30.080178698690528,7.008534738516637,0.3644323659164903
351,30.080741287740924,7.028497637391757,0.3655181910544996
352,30.081305586176875,7.048460786980737,0.36659852114839214
353,30.08187158565293,7.068424188434844,0.36767330857017033
354,30.082439277752915,7.088387842867873,0.3687425057292438
355,30.083008653990063,7.108351751355844,0.3698060650727205
356,30.083579705807185,7.128315914936697,0.3708639390856983
357,30.084152424576814,7.148280334609992,0.37191608029155493
358,30.084726801601363,7.16824501133661,0.3729624412522382
359,30.085302828113285,7.18820994603845,0.3740029745685557
360,30.08588049527522,7.208175139598132,0.3750376328804635
361,30.086459794180158,7.2281405928587,0.37606636886735495
362,30.087040715851604,7.248106306623324,0.37708913524834864
363,30.08762325124373,7.268072281655005,0.37810588478257595
364,30.088207391241543,7.288038518676281,0.379116570269468
365,30.088793126661038,7.308005018368931,0.3801211445490422
366,30.089380448249376,7.3279717813736855,0.38111956050218837
367,30.089969346685034,7.347938808289935,0.38211177105095406
368,30.090559812577983,7.367906099675435,0.38309772915882967
369,30.09115183646984,7.387873656046023,0.3840773878310328
370,30.091745408834054,7.407841477875325,0.3850507001147921
371,30.09234052007606,7.4278095655944725,0.3860176190996309
372,30.092937160533456,7.447777919591812,0.3869780979176499
373,30.093535320476168,7.467746540212622,0.3879320897438096
374,30.09413499010663,7.487715427758832,0.3888795477962119
375,30.094736159559957,7.507684582488732,0.38982042533638167
376,30.095338818904104,7.527654004616699,0.3907546756695471
377,30.095942958140057,7.547623694312912,0.39168225214492014
378,30.096548567202007,7.5675936517030715,0.39260310815597604
379,30.097155635957517,7.587563876868123,0.3935171971407324
380,30.09776415420771,7.607534369843981,0.39442447258202773
381,30.098374111687445,7.627505130621248,0.3953248880077992
382,30.098985498065495,7.6474761591449445,0.39621839699136036
383,30.099598302944727,7.667447455314232,0.39710495315167765
384,30.100212515862292,7.6874190189821405,0.39798451015364694
385,30.100828126289795,7.707390849955298,0.39885702170836895
386,30.101445123633486,7.72736294799366,0.3997224415734247
387,30.10206349723445,7.747335312810237,0.40058072355314966
388,30.102683236368783,7.767307944070831,0.4014318214989081
389,30.10330433024778,7.787280841393765,0.4022756893093663
390,30.10392676801813,7.80725400434962,0.40311228093076523
391,30.104550538762094,7.827227432460965,0.4039415503571931
392,30.105175631497705,7.847201125202102,0.4047634516308566
393,30.10580203517895,7.867175081998795,0.4055779388423523
394,30.10642973869597,7.887149302228014,0.40638496613093694
395,30.107058730875238,7.907123785217674,0.4071844876847972
396,30.107689000479766,7.927098530246377,0.407976457741319
397,30.108320536209295,7.947073536543151,0.4087608305873564
398,30.108953326700487,7.967048803287198,0.4095375605594992
399,30.10958736052712,7.987024329607638,0.41030660204434066
400,30.110222626200287,8.007000114583253,0.41106790947874433
401,30.110859112168598,8.026976157242236,0.4118214373501102
402,30.11149680681837,8.046952456561941,0.41256714019664026
403,30.11213569847383,8.06692901146863,0.4133049726076036
404,30.112775775397314,8.086905820837226,0.4140348892236007
405,30.113417025789474,8.10688288349106,0.4147568447368271
406,30.11405943778947,8.126860198201639,0.4154707938913367
407,30.114702999475185,8.146837763688382,0.41617669148330394
408,30.11534769886341,8.166815578618388,0.4168744923612861
409,30.115993523910067,8.186793641606195,0.41756415142648406
410,30.116640462510404,8.206771951213529,0.41824562363300327
411,30.117288502499203,8.22675050594907,0.41891886398811345
412,30.11793763165099,8.246729304268216,0.419583827552508
413,30.118587837680234,8.266708344572837,0.42024046944056265
414,30.11923910824157,8.286687625211046,0.4208887448205935
415,30.119891430929986,8.306667144476961,0.42152860891511434
416,30.12054479328106,8.326646900610474,0.42216001700109346
417,30.121199182771146,8.346626891797012,0.4227829244102096
418,30.121854586817605,8.366607116167314,0.4233972865291075
419,30.122510992779002,8.386587571797198,0.4240030587996527
420,30.123168387955328,8.406568256707331,0.4246001967191854
421,30.123826759588212,8.426549168863003,0.42518865584077414
422,30.124486094861137,8.446530306173903,0.4257683917734684
423,30.125146380899647,8.46651166649389,0.426339360182551
424,30.125807604771577,8.486493247620773,0.4269015167897891
425,30.126469753487257,8.50647504729609,0.4274548173736854
426,30.127132813999733,8.526457063204887,0.427999217769728
427,30.12779677320499,8.546439292975496,0.4285346738706398
428,30.128461617942172,8.566421734179317,0.4290611416266275
429,30.12912733499379,8.586404384330608,0.4295785770456294
430,30.12979391108595,8.606387240886262,0.4300869361935629
431,30.13046133288858,8.626370301245599,0.43058617519457126
432,30.131129587015632,8.646353562750146,0.43107625023126944
433,30.131798660025336,8.666337022683438,0.43155711754498965
434,30.13246853842039,8.686320678270794,0.4320287334360259
435,30.133139208648206,8.706304526679121,0.43249105426387774
436,30.133810657101126,8.726288565016697,0.43294403644749396
437,30.134482870116646,8.746272790332972,0.4333876364655148
438,30.135155833977645,8.76625719961836,0.4338218108565139
439,30.13582953491261,8.78624178980404,0.4342465162192395
440,30.13650395909586,8.806226557761745,0.4346617092128548
441,30.137179092647788,8.826211500303577,0.4350673465571779
442,30.137854921635064,8.846196614181794,0.43546338503292065
443,30.138531432070888,8.866181896088621,0.43584978148192716
444,30.139208609915205,8.88616734265605,0.43622649280741127
445,30.13988644107494,8.906152950455644,0.43659347597419357
446,30.140564911404226,8.926138715998349,0.4369506880089376
447,30.141244006704643,8.946124635734297,0.43729808600038533
448,30.141923712725443,8.966110706052618,0.4376356270995919
449,30.142604015163784,8.98609692328125,0.43796326852015977
450,30.14328489966496,9.006083283686753,0.4382809675384719
451,30.143966351822638,9.026069783474119,0.4385886814939245
452,30.144648357179097,9.04605641878659,0.43888636778915885
453,30.145330901225456,9.066043185705473,0.43917398389029244
454,30.146013969401913,9.08603008024996,0.4394514873271495
455,30.146697547097972,9.106017098376945,0.4397188356934906
456,30.14738161965269,9.126004235980844,0.4399759866472416
457,30.148066172354916,9.14599148889342,0.44022289791072194
458,30.148751190443512,9.165978852883605,0.44045952727087223
459,30.149436659107614,9.185966323657322,0.44068583257948085
460,30.150122563486846,9.205953896857316,0.4409017717534101
461,30.150808888671584,9.225941568062982,0.44110730277482135
462,30.151495619703173,9.245929332790189,0.44130238369139974
463,30.15218274157418,9.265917186491112,0.4414869726165778
464,30.15287023922863,9.285905124554072,0.4416610277297588
465,30.153558097562254,9.305893142303356,0.44182450727653866
466,30.15424630142272,9.325881234999063,0.4419773695689278
467,30.154934835609883,9.345869397836932,0.442119572985572
468,30.155623684876016,9.36585762594819,0.4422510759719721
469,30.156312833926073,9.385845914399379,0.44237183704070376
470,30.157002267417912,9.405834258192206,0.4424818147716357
471,30.157691969962553,9.42582265226338,0.4425809678121475
472,30.15838192612441,9.445811091484455,0.44266925487734693
473,30.159072120421545,9.465799570661682,0.4427466347502859
474,30.159762537325914,9.485788084535846,0.4428130662821762
475,30.1604531612636,9.505776627782119,0.44286850839260405
476,30.161143976615076,9.525765195009907,0.44291292006974436
477,30.16183496771544,9.545753780762702,0.44294626037057383
478,30.162526118854657,9.565742379517935,0.4429684884210834
479,30.163217414277828,9.585730985686828,0.44297956341648986
480,30.16390883818541,9.605719593614246,0.4429794446214471
481,30.164600374733485,9.625708197578561,0.442968091370256
482,30.165292008033994,9.645696791791503,0.4429454630670738
483,30.165983722154998,9.66568537039802,0.4429115191861229
484,30.166675501120913,9.685673927476143,0.44286621927189873
485,30.16736732891278,9.705662457036846,0.4428095229393766
486,30.168059189468483,9.725650953023907,0.4427413898742181
487,30.168751066683036,9.745639409313776,0.44266177983297683
488,30.169442944408807,9.765627819715442,0.44257065264330275
489,30.170134806455774,9.785616177970297,0.44246796820414647
490,30.170826636591787,9.80560447775201,0.44235368648596224
491,30.171518418542803,9.825592712666394,0.44222776753091053
492,30.172210135993154,9.845580876251283,0.4420901714530595
493,30.172901772585785,9.865568961976402,0.44194085843858594
494,30.173593311922513,9.885556963243243,0.4417797887459752
495,30.17428473756428,9.90554487338494,0.4416069227062205
496,30.17497603303141,9.925532685666154,0.44142222072302156
497,30.175667181803846,9.94552039328294,0.4412256432729821
498,30.17635816732142,9.965507989362642,0.44101715090580673
499,30.177048972984103,9.985495466963767,0.44079670424449724
500,30.177739582152256,10.00548281907587,0.4405642639855477
501,30.178429978146884,10.025470038619439,0.4403197908991393
502,30.17912014424989,10.045457118445787,0.4400632458293337
503,30.179810063704334,10.065444051336934,0.4397945896942662
504,30.18049971971469,10.085430830005498,0.4395137834863379
505,30.181189095447085,10.105417447094588,0.43922078827240696
506,30.181878174029578,10.125403895177696,0.4389155651939792
507,30.182566938552394,10.145390166758592,0.43859807546739776
508,30.183255372068196,10.165376254271216,0.4382682803840323
509,30.18394345759233,10.185362150079577,0.4379261413104669
510,30.184631178103093,10.205347846477654,0.4375716196886876
511,30.185318516541976,10.225333335689292,0.4372046770362687
